"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"233","Normal/Others","WS/MP891/2025-2026/242225-Construction of bus-sheds or bus-stops","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Bus stand (bus shed)","15-Oct-2025","03-Feb-2026","510000","Work partially Completed"
"234","Normal/Others","WS/MP891/2025-2026/242240-Construction of bus-sheds or bus-stops","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Bus stand (bus shed)","15-Oct-2025","03-Feb-2026","510000","Work partially Completed"
"235","Normal/Others","WS/MP891/2025-2026/242241-Construction of bus-sheds or bus-stops","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Bus stand (bus shed)","15-Oct-2025","03-Feb-2026","510000","Work partially Completed"
"236","Normal/Others","WS/MP891/2025-2026/242242-Construction of bus-sheds or bus-stops","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Bus stand (bus shed)","15-Oct-2025","03-Feb-2026","510000","Work partially Completed"
"237","Normal/Others","WS/MP891/2025-2026/242243-Construction of bus-sheds or bus-stops","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Bus stand (bus shed)","15-Oct-2025","03-Feb-2026","510000","Work partially Completed"
"238","Normal/Others","WS/MP891/2025-2026/242244-Construction of bus-sheds or bus-stops","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Bus stand (bus shed)","15-Oct-2025","03-Feb-2026","510000","Work partially Completed"
"239","Normal/Others","WS/MP891/2025-2026/242245-Construction of bus-sheds or bus-stops","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Bus stand (bus shed)","15-Oct-2025","03-Feb-2026","510000","Work partially Completed"
"240","Normal/Others","WS/MP891/2025-2026/242246-Construction of bus-sheds or bus-stops","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Bus stand (bus shed)","15-Oct-2025","03-Feb-2026","510000","Work partially Completed"
"241","Normal/Others","WS/MP891/2025-2026/242247-Construction of bus-sheds or bus-stops","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Bus stand (bus shed)","15-Oct-2025","03-Feb-2026","510000","Work partially Completed"
"242","Normal/Others","WS/MP891/2025-2026/242248-Construction of bus-sheds or bus-stops","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Bus stand (bus shed)","15-Oct-2025","03-Feb-2026","510000","Work partially Completed"
"243","Normal/Others","WS/MP891/2025-2026/242249-Construction of bus-sheds or bus-stops","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Bus stand (bus shed)","15-Oct-2025","03-Feb-2026","510000","Vendor Identification"
"244","Normal/Others","WS/MP891/2026-2027/242250-Construction of bus-sheds or bus-stops","Gujarat","RAJKOT(DISTRICT COLLECTOR RAJKOT_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Bus stand (bus shed)","15-Oct-2025","10-Aug-2026","500000","Sanction"
"245","Normal/Others","WS/MP891/2026-2027/242251-Construction of bus-sheds or bus-stops","Gujarat","RAJKOT(DISTRICT COLLECTOR RAJKOT_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Bus stand (bus shed)","15-Oct-2025","10-Aug-2026","510000","Sanction"
"246","Normal/Others","WS/MP891/2026-2027/242252-Construction of bus-sheds or bus-stops","Gujarat","RAJKOT(DISTRICT COLLECTOR RAJKOT_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Bus stand (bus shed)","15-Oct-2025","10-Aug-2026","500000","Sanction"
"247","Normal/Others","WS/MP891/2025-2026/242253-Construction of bus-sheds or bus-stops","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Bus stand (bus shed)","15-Oct-2025","03-Feb-2026","510000","Work partially Completed"
"248","Normal/Others","WS/MP891/2025-2026/242254-Construction of bus-sheds or bus-stops","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Bus stand (bus shed)","15-Oct-2025","03-Feb-2026","510000","Work partially Completed"
"249","Normal/Others","WS/MP18403/2025-2026/174520-Providing CCTV camera system for security of public areas","Gujarat","GANDHINAGAR(DISTRICT COLLECTOR GANDHINAGAR_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","providing CCTV  camera system for security of public areas","08-Feb-2025","17-Dec-2025","2500000","Sanction"
"250","Normal/Others","WS/MP891/2025-2026/219908-Providing CCTV camera system for security of public areas","Gujarat","SURENDRANAGAR(DISTRICT COLLECTOR SURENDRANAGAR_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Grant for the work of C.C. TV and L.E.D. Street lights in Shaishmalji Bagh coming under Sayla Gram Panchayat","18-Jul-2025","19-Sep-2025","250000","Work Completed"
"251","Normal/Others","WS/MP891/2026-2027/250898-Providing CCTV camera system for security of public areas","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","C.C. T.V. Camera work for security purposes in Pipliyaraj village","27-Nov-2025","23-Jun-2026","200000","Sanction"
"252","Trust and Society","WS/MP891/2025-2026/136933-Construction of rooms and halls in school and colleges","Gujarat","BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Compound Wall in Premises of Shri Manharkunwarba Rajput Vidyasankul","24-Aug-2024","15-May-2025","2500000","Physical Inspection"
"253","Normal/Others","WS/MP889/2025-2026/140621-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Vekari Ta.Danta : To build a canteen hall in the tribal ashram school(2023-24)","13-Sep-2024","19-Jul-2025","999000","Work partially Completed"
"254","Trust and Society","WS/MP18288/2025-2026/146666-Construction of rooms and halls in school and colleges","Gujarat","Dahod(DISTRICT COLLECTOR DOHAD_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Shri gujarat Rajya Raam Vanvasi Seva Yuvak Mandal Dasa  Sanchalit Shri Baxipanch Kanya Chhatralay Palli ma Navin Chhtralay Makan Nu kam","10-Oct-2024","07-Jul-2025","3000000","Sanction"
"255","Normal/Others","WS/MP889/2025-2026/149376-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Dama Ta. Deesa : Prayer hall and paver block work in primary school  (2024-25)","25-Oct-2024","16-Apr-2025","500000","Physical Inspection"
"256","Normal/Others","WS/MP18291/2024-2025/149677-Construction of rooms and halls in school and colleges","Gujarat","BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Prathmik School ma shaed nu kam","28-Oct-2024","21-Nov-2024","250000","Physical Inspection"
"257","Normal/Others","WS/MP18291/2024-2025/149687-Construction of rooms and halls in school and colleges","Gujarat","BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Prathmik school ma shaed nu kam","28-Oct-2024","14-Feb-2025","250000","Physical Inspection"
"258","Trust and Society","WS/MP18403/2025-2026/153583-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Shri Vadgam Taluka Anjana Kelvani Mandal Sanchalit Madhyamik/ Uchchtar Madhyamik Shalanu New Building","21-Nov-2024","19-Jul-2025","1000000","Sanction"
"259","Trust and Society","WS/MP18403/2024-2025/156153-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Shri Char Pargana Prajapati Samaj Shaikshnik Sankul Construction","30-Nov-2024","13-Feb-2025","1000000","Work Completed"
"260","Normal/Others","WS/MP891/2025-2026/161323-Construction of rooms and halls in school and colleges","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Compound wall work on revolving side of primary school","24-Dec-2024","31-Jul-2025","300000","Physical Inspection"
"261","Normal/Others","WS/MP891/2025-2026/179384-Construction of rooms and halls in school and colleges","Gujarat","BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Grant of Work to construct rooms for educational purposes in Sheth N.M. Mehta Public High School, run by Trapaj Gram Panchayat, Talaja Taluka, Bhavnagar District","05-Mar-2025","01-Jul-2025","500000","Physical Inspection"
"262","Normal/Others","WS/MP18403/2025-2026/193006-Construction of rooms and halls in school and colleges","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of hall in lakhvad pagar kendra shala","21-Apr-2025","23-Jan-2026","1500000","Sanction"
"263","Trust and Society","WS/MP18403/2025-2026/193936-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of rooms in Shri Khados Chaudhary Kelavani Mandals school","29-Apr-2025","07-Nov-2025","1500000","Sanction"
"264","Trust and Society","WS/MP18403/2025-2026/193952-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of community hall in Shri Navajagruti Kelvani Kalyan Sangh","29-Apr-2025","07-Nov-2025","500000","Sanction"
"265","Trust and Society","WS/MP889/2025-2026/197773-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Malupur Ta Tharad Library room at Shri Gopalak Education Service Trust(2025-26)","08-May-2025","23-Jan-2026","500000","Physical Inspection"
"266","Trust and Society","WS/MP889/2025-2026/197774-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Malupur Ta Tharad Cultural Hall at Shri Gopalak Education Service Trust (2025-26)","08-May-2025","23-Jan-2026","500000","Physical Inspection"
"267","Trust and Society","WS/MP889/2025-2026/197775-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Malupur  Ta Tharad Computer room at Shri Gopalak Education Seva Trust (2025-26)","08-May-2025","23-Jan-2026","500000","Physical Inspection"
"268","Normal/Others","WS/MP889/2025-2026/197781-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Samou Mota  Ta Disa  To build a prayer shed at Shri L.V. Nagarsheth High School run by Shri Samau Mota Kelavani Mandal (2025-26)","08-May-2025","20-Feb-2026","1000000","Sanction"
"269","Trust and Society","WS/MP889/2025-2026/197810-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Shihori, Ta Kankarej For computer room at Shri M.V. Valani High School (2025-26)","08-May-2025","14-Aug-2025","500000","Physical Inspection"
"270","Normal/Others","WS/MP891/2025-2026/197980-Construction of rooms and halls in school and colleges","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Compound wall work on the perimeter of Ratidevari Primary School","08-May-2025","04-Aug-2025","150000","Physical Inspection"
"271","Trust and Society","WS/MP18291/2025-2026/202722-Construction of rooms and halls in school and colleges","Gujarat","AMRELI(DISTRICT COLLECTOR AMRELI_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Request for grant for construction of new rooms in secondary school in Khadadhar Kelavani Mandal-run high school","23-May-2025","12-Mar-2026","783627","Sanction"
"272","Trust and Society","WS/MP18288/2026-2027/225199-Construction of rooms and halls in school and colleges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF ONE CLASS ROOM AT MAITREYEE  GURUKULAM  AVASIYA BALIKA VIDHYALAY","05-Aug-2025","16-Jul-2026","490000","Sanction"
"273","Trust and Society","WS/MP18288/2026-2027/225202-Construction of rooms and halls in school and colleges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF ONE CLASS ROOM AT MAITREYEE  GURUKULAM  AVASIYA BALIKA VIDHYALAY","05-Aug-2025","16-Jul-2026","490000","Sanction"
"274","Trust and Society","WS/MP18288/2026-2027/225204-Construction of rooms and halls in school and colleges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF ONE CLASS ROOM AT MAITREYEE  GURUKULAM  AVASIYA BALIKA VIDHYALAY","05-Aug-2025","16-Jul-2026","490000","Sanction"
"275","Normal/Others","WS/MP18291/2025-2026/227003-Construction of rooms and halls in school and colleges","Gujarat","AMRELI(DISTRICT COLLECTOR AMRELI_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Construction of Science Lab in G. P. Higher Secondary School in Juni Haliyad Village","18-Aug-2025","03-Jan-2026","983665","Time Estimation"
"276","Trust and Society","WS/MP889/2025-2026/229965-Construction of rooms and halls in school and colleges","Gujarat","ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Modasa Ta.Modasa Dist.Aravalli  For the construction of new academic rooms of Sarvodaya High School run by Modasa Kelavani Mandal (sanstha 2025-26)","29-Aug-2025","09-Dec-2025","500000","Time Estimation"
"277","Normal/Others","WS/MP18288/2026-2027/232605-Construction of rooms and halls in school and colleges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of one classroom at Bhathiji madhyamik school at bakhkhar","10-Sep-2025","21-Aug-2026","495000","Sanction"
"278","Trust and Society","WS/MP18403/2026-2027/233157-Construction of rooms and halls in school and colleges","Gujarat","SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of prayer hall at Shri Jeevan Jyot Ashram shala run by Shri Ugam Education Trust","12-Sep-2025","17-Jul-2026","500000","Sanction"
"279","Normal/Others","WS/MP18288/2025-2026/238589-Construction of rooms and halls in school and colleges","Gujarat","Mahisagar(COLLECTOR MAHISAGAR_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of class room  1 at shri P N pandaya sarvajanik High school","29-Sep-2025","13-Jan-2026","490000","Sanction"
"280","Normal/Others","WS/MP18288/2025-2026/238590-Construction of rooms and halls in school and colleges","Gujarat","Mahisagar(COLLECTOR MAHISAGAR_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of class room 2 at shri pN pandya school muda vadekh","29-Sep-2025","13-Jan-2026","490000","Sanction"
"281","Normal/Others","WS/MP18288/2026-2027/238625-Construction of rooms and halls in school and colleges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of  class  room 2 at kissan vidhyalay chhvad","29-Sep-2025","21-Aug-2026","490000","Sanction"
"282","Normal/Others","WS/MP891/2026-2027/254392-Construction of rooms and halls in school and colleges","Gujarat","AMRELI(DISTRICT COLLECTOR AMRELI_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Work to build hostel rooms for students in Matrushree Mira Education Trust opposite ITI","24-Mar-2026","21-Jul-2026","1000000","Sanction"
"283","Normal/Others","WS/MP18403/2025-2026/256896-Construction of rooms and halls in school and colleges","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of stage at Davada Anupam Primary School run by District Education Committee, Mehsana","03-Jan-2026","27-Feb-2026","150000","Sanction"
