"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"213","Normal/Others","WS/MP108/2024-2025/134438-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road with  drainage system at Ward no. 15, Tiwsa Nagar Parishad from Somani Automobile to Sh. Dhurve House","07-Aug-2024","20-Sep-2024","1599000","Work Completed"
"214","Normal/Others","WS/MP112/2024-2025/134933-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Bhuye, Tal.Karvir. Construction of Road","07-Aug-2024","04-Oct-2024","1500000","Physical Inspection"
"215","Normal/Others","WS/MP112/2024-2025/135956-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SANGLI(DISTRICT COLLECTOR SANGLI_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Samdoli, Tal. Miraj. Construction of internal road","16-Aug-2024","22-Feb-2025","998939","Physical Inspection"
"216","Normal/Others","WS/MP112/2024-2025/135957-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SANGLI(DISTRICT COLLECTOR SANGLI_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Samdoli, Tal.Miraj, Construction of internal road","16-Aug-2024","22-Feb-2025","997757","Physical Inspection"
"217","Normal/Others","WS/MP112/2024-2025/135958-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SANGLI(DISTRICT COLLECTOR SANGLI_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Samdoli, Tal. Miraj. Construction of internal road","16-Aug-2024","22-Feb-2025","498795","Physical Inspection"
"218","Normal/Others","WS/MP116/2025-2026/136774-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","THANE(DISTRICT COLLECTOR THANE_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Road leading from Titwala (East), Manda, Anand Marg to Vinayaki Society Concreting and constructing drains. (Length 101 m & Width 06 m)","03-Jan-2025","29-Jan-2026","4900000","Work partially Completed"
"219","Normal/Others","WS/MP116/2025-2026/136776-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","THANE(DISTRICT COLLECTOR THANE_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Concreting internal roads in the  Titwala (E), Manda, Ward No. 10, Indira Nagar area (Length 300m & Width 04 m)","03-Jan-2025","29-Jan-2026","4900000","Work partially Completed"
"220","Normal/Others","WS/MP108/2024-2025/137251-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of roads with t drainage system at ward no 2Shahapur Tq Warud from Sukhdeo Kokate house to Raju uike house.","27-Aug-2024","20-Sep-2024","863868","Work Completed"
"221","Normal/Others","WS/MP108/2024-2025/138884-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of roads with  drainage system at ward no 3 form Z P school to temple of lord Shiva in Chandas","05-Sep-2024","20-Sep-2024","863869","Vendor Identification"
"222","Normal/Others","WS/MP108/2024-2025/138963-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road with  drainage system at ward no 3, Wathoda from House of Sukhdeo Gayki To House of Sheshraoji Gayki.","05-Sep-2024","20-Sep-2024","863869","Vendor Identification"
"223","Normal/Others","WS/MP108/2024-2025/138964-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road with drainage system at ward no 3 from house of Bhagwat Fule To house of Harishchandra Ghongde","05-Sep-2024","20-Sep-2024","863859","Work Completed"
"224","Normal/Others","WS/MP108/2024-2025/138965-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road with drainage system aNarnaware to Water tank in Pusla","05-Sep-2024","20-Sep-2024","863858","Work Completed"
"225","Normal/Others","WS/MP108/2024-2025/138966-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road with drainage system at ward no 3 form house of Dadarao Bargat to house of Manoj Wankhade in udkhed.","05-Sep-2024","20-Sep-2024","900000","Work partially Completed"
"226","Normal/Others","WS/MP108/2024-2025/138967-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road with drainage system at khed from Digambar Kalane to House of Janrao Dongre.","05-Sep-2024","20-Sep-2024","900000","Vendor Identification"
"227","Normal/Others","WS/MP112/2024-2025/140113-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of Gutter in Asalaj Tal. Gaganbawada, Dist.Kolhapur","09-Sep-2024","08-Oct-2024","498970","Physical Inspection"
"228","Normal/Others","WS/MP18290/2024-2025/141355-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","DHULE(DISTRICT COLLECTOR DHULE_IDA)","Shri Chandrakant Damodar Handore (2024-30) (2024-2030)","Elected MP","Construction of  pathways or any other","16-Sep-2024","03-Mar-2025","1499356","Physical Inspection"
"229","Normal/Others","WS/MP18290/2024-2025/141356-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","DHULE(DISTRICT COLLECTOR DHULE_IDA)","Shri Chandrakant Damodar Handore (2024-30) (2024-2030)","Elected MP","Construction of roads,  pathways or any other","16-Sep-2024","03-Mar-2025","1495941","Physical Inspection"
"230","Normal/Others","WS/MP108/2024-2025/141398-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of drainage system from House of Prakash Dhurve to House of Mohan Rakshe at wadala","17-Sep-2024","13-Dec-2024","450000","Work Completed"
"231","Normal/Others","WS/MP108/2024-2025/141399-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of drainage system from Gajanan Waghmare to Main Road at Wadala","17-Sep-2024","13-Dec-2024","450000","Work Completed"
"232","Normal/Others","WS/MP113/2024-2025/142032-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of CC Road","20-Sep-2024","01-Oct-2024","1999874","Physical Inspection"
"233","Normal/Others","WS/MP113/2024-2025/142034-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of cc road","20-Sep-2024","01-Oct-2024","1999846","Physical Inspection"
"234","Normal/Others","WS/MP113/2024-2025/142035-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of CC Road","20-Sep-2024","01-Oct-2024","1999834","Physical Inspection"
"235","Normal/Others","WS/MP113/2024-2025/142036-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of CC Road","20-Sep-2024","01-Oct-2024","1499445","Physical Inspection"
"236","Normal/Others","WS/MP113/2024-2025/142046-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of cement road from Javed Pathan House to Rahim Bagwan House","20-Sep-2024","08-Oct-2024","1000000","Vendor Identification"
"237","Normal/Others","WS/MP113/2024-2025/142047-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of cement road from Feroz House to Manjur Bagwan House","20-Sep-2024","08-Oct-2024","1000000","Vendor Identification"
"238","Normal/Others","WS/MP113/2024-2025/142048-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of cement road from Moosa Shah House to Gaffar Shah House under Village Shahagad Tehsil","20-Sep-2024","09-Oct-2024","1000000","Sanction"
"239","Normal/Others","WS/MP113/2024-2025/142049-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of cement road from Amitabh Nhonsale House to Vilasrao Suryavanshi House","20-Sep-2024","09-Oct-2024","1000000","Sanction"
"240","Normal/Others","WS/MP113/2024-2025/142050-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of cement road from main road to Patel (Momin) Kabrastan","20-Sep-2024","08-Oct-2024","1000000","Vendor Identification"
"241","Normal/Others","WS/MP113/2024-2025/142051-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Paving and Strengthening of road from Gori Jankshan to Lakshmidevi road","20-Sep-2024","09-Oct-2024","1000000","Vendor Identification"
"242","Normal/Others","WS/MP113/2024-2025/142052-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of cement road from hadi bhai house to rafiq bhagwan house","20-Sep-2024","08-Oct-2024","1000000","Vendor Identification"
"243","Normal/Others","WS/MP113/2024-2025/142053-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of compound wall and cement road at Muslim Kabristan","20-Sep-2024","09-Oct-2024","1000000","Sanction"
"244","Normal/Others","WS/MP113/2024-2025/142054-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of compound wall and cement road at Bagwan kabristan","20-Sep-2024","09-Oct-2024","1000000","Sanction"
"245","Normal/Others","WS/MP113/2024-2025/142055-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of compound wall and cement road at Pathan Kabrastan","20-Sep-2024","08-Oct-2024","1000000","Sanction"
"246","Normal/Others","WS/MP18292/2024-2025/142720-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","LATUR(DISTRICT COLLECTOR LATUR_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Latur City Ward No. 11 Deepjyoti Nagar - Making pavour block road from the House of Shri Patil to House of Shri Anil Goyekar.","23-Sep-2024","07-Mar-2025","999437","Physical Inspection"
"247","Normal/Others","WS/MP18290/2024-2025/142742-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Chandrakant Damodar Handore (2024-30) (2024-2030)","Elected MP","Construction of internal roads in concreate and Ladikaran with drainage.","23-Sep-2024","19-Mar-2025","8000000","Vendor Identification"
"248","Normal/Others","WS/MP18290/2024-2025/142743-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Chandrakant Damodar Handore (2024-30) (2024-2030)","Elected MP","Construction of internal roads in concrete and Ladikaran with drainage sysyem","23-Sep-2024","19-Mar-2025","7000000","Vendor Identification"
"249","Normal/Others","WS/MP18292/2025-2026/142766-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Karkin Tq. Paithan Dist. Chatrapati Sambhajinagar Ward No. 3 Making of CC Road from Navale Vasti to cremation on the Lakhegaon road.","23-Sep-2024","21-Aug-2025","1000000","Physical Inspection"
"250","Normal/Others","WS/MP18294/2024-2025/145021-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","Gram Kachewani, Ta. Tiroda, Dist. Gondia me Jamuniya Fata se Shamrao Sayam ke Niwas tak Cement Road ka Nirman","01-Oct-2024","27-Feb-2025","495937","Physical Inspection"
"251","Normal/Others","WS/MP113/2025-2026/145295-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of cement road from Dr Ejaj Bhai House to Enterprises under ward no 19, Aref Colony","03-Oct-2024","04-Nov-2025","500000","Physical Inspection"
"252","Normal/Others","WS/MP113/2025-2026/145298-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of cement road under ward 19, Aref Colony","03-Oct-2024","04-Nov-2025","500000","Physical Inspection"
"253","Normal/Others","WS/MP113/2025-2026/145299-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of cement road under ward no 11","03-Oct-2024","04-Nov-2025","500000","Physical Inspection"
"254","Normal/Others","WS/MP113/2025-2026/145301-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of cement road from Feroz Khan House to Salim Bhai House","03-Oct-2024","04-Nov-2025","500000","Physical Inspection"
"255","Normal/Others","WS/MP112/2025-2026/145302-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of roads & drainage system in Ujalaiwadi, Tal. Karvir","03-Oct-2024","04-Jun-2025","999999","Physical Inspection"
"256","Normal/Others","WS/MP112/2025-2026/145309-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of roads in sheloli, Tal.Bhudargad","03-Oct-2024","25-Mar-2026","998896","Physical Inspection"
"257","Normal/Others","WS/MP112/2024-2025/145310-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of PCC Road from Shri Gobardhan Rai Chimney to residence of Kabil Mahotoo in Village Bela Chapra, Panchayat Semra, under Banjariya Prakhand, District East Champaran, Bihar","03-Oct-2024","30-Nov-2024","1497154","Physical Inspection"
